Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
354,"CR Bean","Asset prices, financial imbalances and monetary policy: are inflation targets enough?",2003,"","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=761604","https://scholar.google.com/scholar?cites=1810937317974541494&as_sdt=2005&sciodt=0,5&hl=en",11,"2023-02-09 12:33:15","","","","",,,,,354,17.70,354,1,20,"… of monetary policy to be specified, though inflation targeting … on the extent to which monetary policy should respond to asset … such a response is consistent with inflation targeting. In the …","https://www.rba.gov.au/publications/confs/2003/bean.html","https://scholar.google.com/scholar?q=related:tgRfXOW9IRkJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+inflation&hl=en&as_sdt=0,5"
162,"J Cloyne, P Hürtgen","The macroeconomic effects of monetary policy: a new measure for the United Kingdom",2016,"American Economic Journal: Macroeconomics","aeaweb.org","https://www.aeaweb.org/articles?id=10.1257/mac.20150093","https://scholar.google.com/scholar?cites=14839646610120179178&as_sdt=2005&sciodt=0,5&hl=en",12,"2023-02-09 12:33:15","","","","",,,,,162,23.14,81,2,7,"… This paper estimates the effects of monetary policy based on a … construct a new measure of monetary policy innovations and find that … The inflation targeting period is also reflected in our …","https://www.jstor.org/stable/pdf/26156441.pdf?casa_token=BPyvstGy3WgAAAAA:IaXWcOyriH7TuyBezvy4iFH_Yu_AtL4ZQoRie0EvZDojUiJjVLTXZN_2T9Jtv8QYUw_hu-8RL5K7eGu64qnJKYbQEKihQGoI0gVxp9TTUyuTjRgM4Zs","https://scholar.google.com/scholar?q=related:6v2K1PcD8c0J:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+inflation&hl=en&as_sdt=0,5"
192,"VV Chari, LE Jones, RE Manuelli","The growth effects of monetary policy",1995,"Federal Reserve Bank of Minneapolis …","Citeseer","https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=bc649b1d2ab5af9cb5b88065c7904d62aa5c91cb","https://scholar.google.com/scholar?cites=6169954872926907404&as_sdt=2005&sciodt=0,5&hl=en",13,"2023-02-09 12:33:15","PDF","","","",,,,,192,6.86,64,3,28,"… the average level of inflation. One argument is based on what has become known as the Mundell-Tobin effect, in which more inflationary monetary policy enhances growth as investors …","https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=bc649b1d2ab5af9cb5b88065c7904d62aa5c91cb","https://scholar.google.com/scholar?q=related:DKz_YEQVoFUJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+inflation&hl=en&as_sdt=0,5"
89,"E Nelson, K Nikolov","Monetary Policy and Stagflation in the UK",2004,"Journal of Money, Credit and Banking","JSTOR","https://www.jstor.org/stable/3838975?casa_token=bXjiOIgZqWoAAAAA:q5Yt3WcGrzmsVFBmqg8VprCv2tK7QH7_-5lsWaaaMBargd7G1_ur1EKW3RfdwMtlbhws8i2NSfpIKdoRohjBxhWlSiZBhcRb9a4AzD3hDdQNGEsIMvY","https://scholar.google.com/scholar?cites=207576047270129913&as_sdt=2005&sciodt=0,5&hl=en",14,"2023-02-09 12:33:15","","","","",,,,,89,4.68,45,2,19,"… form used after the introduction of inflation targeting i 1992. Our results, … monetary policy t deliver stable inflation, even in the face of very large shocks, provided policy follow an inflation…","https://www.jstor.org/stable/pdf/3838975.pdf?casa_token=aG6ZhyrQC8gAAAAA:8uXXvS460DJkg2AsQlDBQRYe0Kl-wF2_jYDxBnTrvOySpUDP_sVxgK9i86qSQA0_bEQPhSrB3EIEfXspj5WbhAPZMqEWbjUIh6yPIfD8ywpT2l1ACsI","https://scholar.google.com/scholar?q=related:-XBqsVB14QIJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+inflation&hl=en&as_sdt=0,5"
39,"L Boneva, J Cloyne, M Weale, T Wieladek","The effect of unconventional monetary policy on inflation expectations: evidence from firms in the United Kingdom",2018,"45th issue (September 2016) of …","ijcb.org","https://www.ijcb.org/journal/ijcb16q3a4.pdf","https://scholar.google.com/scholar?cites=8321665743161458562&as_sdt=2005&sciodt=0,5&hl=en",15,"2023-02-09 12:33:15","PDF","","","",,,,,39,7.80,10,4,5,"… in increasing inflation expectations. Specifically, we investigate the effect of unconventional monetary policy measures on the manufacturing price and wage inflation expectations of UK …","https://www.ijcb.org/journal/ijcb16q3a4.pdf","https://scholar.google.com/scholar?q=related:gv-sQOd-fHMJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+inflation&hl=en&as_sdt=0,5"
704,"JA Frankel","The effect of monetary policy on real commodity prices",2006,"","nber.org","https://www.nber.org/papers/w12713","https://scholar.google.com/scholar?cites=7775650530397799638&as_sdt=2005&sciodt=0,5&hl=en",16,"2023-02-09 12:33:15","","","","",,,,,704,41.41,704,1,17,"… effect of low commodity prices on macroeconomic performance -- helping deliver lower inflation … ; and (3) Monetary policy need focus only on the core CPI inflation rate and can safely …","https://www.nber.org/system/files/working_papers/w12713/w12713.pdf","https://scholar.google.com/scholar?q=related:1kTw0fWo6GsJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+inflation&hl=en&as_sdt=0,5"
63,"R Gupta, A Kabundi","The effect of monetary policy on house price inflation: A factor augmented vector autoregression (FAVAR) approach",2010,"Journal of Economic Studies","emerald.com","https://www.emerald.com/insight/content/doi/10.1108/01443581011086657/full/html?casa_token=TzQy7y90FUgAAAAA:Tt1jmpUHjIpr5Zd4nRLTIEGPAMyFVVNIwedVhABR8K8ZIHsna1t729OyvuWiOnnq62e-1DB8PSIAQ66kOkGHwkOGnXOnhNVVlACynk4x-QJ2YUZcVx0","https://scholar.google.com/scholar?cites=7498291807524887805&as_sdt=2005&sciodt=0,5&hl=en",17,"2023-02-09 12:33:15","HTML","10.1108/01443581011086657","","",,,,,63,4.85,32,2,13,"… the effects of monetary policy on asset … effects of policy on the economy at large. Against this backdrop, this paper assesses the impact of monetary policy shocks on house price inflation …","https://www.emerald.com/insight/content/doi/10.1108/01443581011086657/full/html?casa_token=TzQy7y90FUgAAAAA:Tt1jmpUHjIpr5Zd4nRLTIEGPAMyFVVNIwedVhABR8K8ZIHsna1t729OyvuWiOnnq62e-1DB8PSIAQ66kOkGHwkOGnXOnhNVVlACynk4x-QJ2YUZcVx0","https://scholar.google.com/scholar?q=related:_Ry-2atID2gJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+inflation&hl=en&as_sdt=0,5"
32,"AD Gbadebo, N Mohammed","Monetary policy and inflation control in Nigeria",2015,"Journal of Economics and Sustainable …","core.ac.uk","https://core.ac.uk/download/pdf/234646991.pdf","https://scholar.google.com/scholar?cites=11740967513925830261&as_sdt=2005&sciodt=0,5&hl=en",18,"2023-02-09 12:33:15","PDF","","","",,,,,32,4.00,16,2,8,"… monetary policy as an anti-inflationary measure in Nigeria. in order to explore the relationship between inflation … The cointegration test indicates a long-run relationship between inflation …","https://core.ac.uk/download/pdf/234646991.pdf","https://scholar.google.com/scholar?q=related:dUbzYr9L8KIJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+inflation&hl=en&as_sdt=0,5"
25,"Y Lovcha, A Perez-Laborda","Monetary policy shocks, inflation persistence, and long memory",2018,"Journal of Macroeconomics","Elsevier","https://www.sciencedirect.com/science/article/pii/S0164070417302136","https://scholar.google.com/scholar?cites=17682837426169788985&as_sdt=2005&sciodt=0,5&hl=en",19,"2023-02-09 12:33:15","","","","",,,,,25,5.00,13,2,5,"… effects of monetary policy actions do not usually take into consideration the observed persistence of inflation … issue by analyzing the effects of the monetary policy shock in a structural …","","https://scholar.google.com/scholar?q=related:OTrVj_MOZvUJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+inflation&hl=en&as_sdt=0,5"
2869,"CA Sims","Interpreting the macroeconomic time series facts: The effects of monetary policy",1992,"European economic review","Elsevier","https://www.sciencedirect.com/science/article/pii/001429219290041T","https://scholar.google.com/scholar?cites=7553593227000031221&as_sdt=2005&sciodt=0,5&hl=en",20,"2023-02-09 12:33:15","","","","",,,,,2869,92.55,2869,1,31,"… we suppose that monetary policy authorities have information about inflationary pressures better … Policy authorities might know that inflationary pressure is about to arrive and contract to …","https://www.sciencedirect.com/science/article/pii/001429219290041T/pdf?md5=ae8cec94f361116d00fa8a957719624d&pid=1-s2.0-001429219290041T-main.pdf","https://scholar.google.com/scholar?q=related:9Sci8QTB02gJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+inflation&hl=en&as_sdt=0,5"
64,"L Kamas","Monetary policy and inflation under the crawling peg: Some evidence from VARs for Colombia",1995,"Journal of Development Economics","Elsevier","https://www.sciencedirect.com/science/article/pii/030438789400052E","https://scholar.google.com/scholar?cites=18384941929798946042&as_sdt=2005&sciodt=0,5&hl=en",21,"2023-02-09 12:33:15","","","","",,,,,64,2.29,64,1,28,"… This paper investigates the effects of monetary policy under … effect on national output. Neither domestic credit nor the exchange rate play much of a role in explaining variation in inflation …","","https://scholar.google.com/scholar?q=related:-szZDUdvJP8J:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+inflation&hl=en&as_sdt=0,5"
120,"SK Mallick, RM Sousa","Real effects of monetary policy in large emerging economies",2012,"Macroeconomic Dynamics","cambridge.org","https://www.cambridge.org/core/journals/macroeconomic-dynamics/article/real-effects-of-monetary-policy-in-large-emerging-economies/F7C2A5A8180F2EFBD5366DAB87068F72","https://scholar.google.com/scholar?cites=3434502998449065116&as_sdt=2005&sciodt=0,5&hl=en",22,"2023-02-09 12:33:15","","","","",,,,,120,10.91,60,2,11,"… monetary policy has a strong and negative effect on output. We also show that such contractionary monetary policy shocks do tend to stabilize inflation … persistent negative effect on real …","https://www.cambridge.org/core/services/aop-cambridge-core/content/view/F7C2A5A8180F2EFBD5366DAB87068F72/S1365100511000319a.pdf/real-effects-of-monetary-policy-in-large-emerging-economies.pdf?casa_token=5FKh29uShKsAAAAA:UgBWbMDof104S95MybJHvZzQbXaVA_0BF2nPM_Qrg7onqD-WdPg-pYBjM1AY5jtc0KZTCJGxHQ","https://scholar.google.com/scholar?q=related:nAySwkfOqS8J:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+inflation&hl=en&as_sdt=0,5"
1165,"J Boivin, MP Giannoni","Has monetary policy become more effective?",2006,"The Review of Economics and Statistics","direct.mit.edu","https://direct.mit.edu/rest/article-abstract/88/3/445/57609","https://scholar.google.com/scholar?cites=8452286643126302884&as_sdt=2005&sciodt=0,5&hl=en",23,"2023-02-09 12:33:15","","","","",,,,,1165,68.53,583,2,17,"… the US economy for monetary policy effectiveness. Estimating … evidence of a reduced effect of monetary policy shocks in the … more strongly to inflation expectations, monetary policy has …","https://www.nber.org/system/files/working_papers/w9459/w9459.pdf","https://scholar.google.com/scholar?q=related:pHhSd-uNTHUJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+inflation&hl=en&as_sdt=0,5"
3,"TT Nguyen, TD Phan, NA Tran","Impact of fiscal and monetary policy on inflation in Vietnam",2022,"Investment …","businessperspectives.org","https://www.businessperspectives.org/images/pdf/applications/publishing/templates/article/assets/16207/IMFI_2022_01_Nguyen.pdf","https://scholar.google.com/scholar?cites=8025369193340830167&as_sdt=2005&sciodt=0,5&hl=en",24,"2023-02-09 12:33:15","PDF","","","",,,,,3,3.00,1,3,1,"… and monetary policy … effects of fiscal and financial monetary policies on inflation in Vietnam. Research results prove that, in Vietnam, inflation is influenced by fiscal and monetary policy …","https://www.businessperspectives.org/images/pdf/applications/publishing/templates/article/assets/16207/IMFI_2022_01_Nguyen.pdf","https://scholar.google.com/scholar?q=related:14Fx2MLWX28J:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+inflation&hl=en&as_sdt=0,5"
207,"N Batini, E Nelson","The lag from monetary policy actions to inflation: Friedman revisited",2001,"International Finance","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/1468-2362.00079?casa_token=5DMD6dRHo7EAAAAA:zmK1cWA_yc8DaDsd3VL3M0S-TrEBmFVVCvr0aa71Wpm_nMudFwRE2CorUI3daRCOziywJk3b99e8qnw","https://scholar.google.com/scholar?cites=10072123645299664670&as_sdt=2005&sciodt=0,5&hl=en",25,"2023-02-09 12:33:15","","10.1111/1468-2362.00079","","",,,,,207,9.41,104,2,22,"… on money growth and inflation. We reaffirm Friedman’… monetary policy actions have their peak effect on inflation. This result has persisted despite numerous changes in monetary policy …","https://onlinelibrary.wiley.com/doi/pdf/10.1111/1468-2362.00079?casa_token=gNtyDiQKJ08AAAAA:knpLUYrcHa7co1YB7y-T18jp8RXZ5qby3l1w_zxIsY8Wnz3_QvwT5lai30rOBy1YGNGuzH6oM66CSpQ","https://scholar.google.com/scholar?q=related:HifmSxdfx4sJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+inflation&hl=en&as_sdt=0,5"
90,"GA Kahn, K Parrish","Conducting monetary policy with inflation targets",1998,"… Review-Federal Reserve Bank of Kansas …","search.proquest.com","https://search.proquest.com/openview/21735eef8435eaaf89781a49f07365ce/1?pq-origsite=gscholar&cbl=47211","https://scholar.google.com/scholar?cites=14914279789234693867&as_sdt=2005&sciodt=0,5&hl=en",26,"2023-02-09 12:33:15","","","","",,,,,90,3.60,45,2,25,"… fundamental changes in the way monetary policy responds to economic conditions. … a highly forward looking monetary policy. Given lags in the effects of monetary policy on inﬂation, …","","https://scholar.google.com/scholar?q=related:6yYf9nIq-s4J:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+inflation&hl=en&as_sdt=0,5"
158,"J Benes, A Berg, RA Portillo, D Vavra","Modeling sterilized interventions and balance sheet effects of monetary policy in a New-Keynesian framework",2015,"Open Economies Review","Springer","https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/article/10.1007/s11079-014-9320-1&casa_token=UKYxQ7wrRiEAAAAA:7lB5hYtz8zvTz1-BDIPgv-y62srZQ-CW5z_uwoQuxZZxaSw8lUg509HrV5Fsc4jflFLAomVLDxy_p8RN","https://scholar.google.com/scholar?cites=12348552672959982284&as_sdt=2005&sciodt=0,5&hl=en",27,"2023-02-09 12:33:15","HTML","10.1007/s11079-014-9320-1","","",,,,,158,19.75,40,4,8,"… We compare the model’s response under four monetary policy settings: (i) Pure inflation targeting (IT)/flexible exchange rate regime, in which the authorities care solely about inflation …","https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/article/10.1007/s11079-014-9320-1&casa_token=UKYxQ7wrRiEAAAAA:7lB5hYtz8zvTz1-BDIPgv-y62srZQ-CW5z_uwoQuxZZxaSw8lUg509HrV5Fsc4jflFLAomVLDxy_p8RN","https://scholar.google.com/scholar?q=related:zOr6CTvfXqsJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+inflation&hl=en&as_sdt=0,5"
255,"P Arestis, MC Sawyer","Can monetary policy affect the real economy?",2002,"","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=335620","https://scholar.google.com/scholar?cites=8460804809351164773&as_sdt=2005&sciodt=0,5&hl=en",28,"2023-02-09 12:33:15","","","","",,,,,255,12.14,128,2,21,"… 2 We use the term ‘new’ monetary policy to indicate a combination of focusing on inflation and an approach to monetary policy where the emphasis is on inflation targeting rather than …","https://www.econstor.eu/bitstream/10419/31655/1/503920800.pdf","https://scholar.google.com/scholar?q=related:ZfNKlyXRanUJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+inflation&hl=en&as_sdt=0,5"
817,"D Reifschneider, JC Williams","Three lessons for monetary policy in a low-inflation era",2000,"Journal of Money, Credit and Banking","JSTOR","https://www.jstor.org/stable/2601151?casa_token=F8_ta8JV08oAAAAA:0HgPCnkv0mTVxz4VMzydIZemI1ydHt-Iz-GJq8yVYqnWJgI5dq7-lZxoWPuTh-lRrx9p30VDLdkVcH8K9ezFdz2hjWX1zfuk00uuyha4BW1k2TnkHvs","https://scholar.google.com/scholar?cites=126471994056452871&as_sdt=2005&sciodt=0,5&hl=en",29,"2023-02-09 12:33:15","","","","",,,,,817,35.52,409,2,23,"… of the zero bound for monetary policy. In this paper, we attempt to quantify the effects of the zero … inflation, and to illuminate how these effects can be diminished through the design of …","https://www.jstor.org/stable/pdf/2601151.pdf?casa_token=y1SRRleohkUAAAAA:Jt5ir6sFhTDsEPQ_yF4xdbwE7QtDKoCdZ69q2HGPixrCuaci3IChoRukFdwSQ3I6IK36Khvde2gR5JBos_snuwmF04KntXWllXT9Uk2F5d2N-0X5xtA","https://scholar.google.com/scholar?q=related:ByvFx5tRwQEJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+inflation&hl=en&as_sdt=0,5"
51,"E Nelson","What does the UK's monetary policy and inflation experience tell us about the transmission mechanism?",2001,"Available at SSRN 290521","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=290521","https://scholar.google.com/scholar?cites=13973433947176069862&as_sdt=2005&sciodt=0,5&hl=en",30,"2023-02-09 12:33:15","","","","",,,,,51,2.32,51,1,22,"… The United Kingdom’s monetary policy and inflation record over the past 45 years provides a rich source of information about the effects of monetary actions. It is a reflection of the …","https://repec.cepr.org/repec/cpr/ceprdp/DP3047.pdf","https://scholar.google.com/scholar?q=related:5mrQ-SOc68EJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+inflation&hl=en&as_sdt=0,5"
11,"J Okwori, J Abu","Monetary policy and inflation targeting in Nigeria",2017,"International Journal of Economics and financial …","researchgate.net","https://www.researchgate.net/profile/John-Abu-3/publication/358397393_Monetary_Policy_and_Inflation_Targeting_in_Nigeria/links/620029c8b44cbe42272873cb/Monetary-Policy-and-Inflation-Targeting-in-Nigeria.pdf","https://scholar.google.com/scholar?cites=4335257731692226143&as_sdt=2005&sciodt=0,5&hl=en",31,"2023-02-09 12:33:15","PDF","","","",,,,,11,1.83,6,2,6,"… This study examined the efficacy of monetary policy in curbing inflation in … monetary policy is significant in curbing inflation threshold in Nigeria, however the effect of monetary policy …","https://www.researchgate.net/profile/John-Abu-3/publication/358397393_Monetary_Policy_and_Inflation_Targeting_in_Nigeria/links/620029c8b44cbe42272873cb/Monetary-Policy-and-Inflation-Targeting-in-Nigeria.pdf","https://scholar.google.com/scholar?q=related:X-ZHE_DtKTwJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+inflation&hl=en&as_sdt=0,5"
