Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
37,"W Thorbecke, L Coppock","Monetary policy, stock returns, and the role of credit in the transmission of monetary policy",1996,"Southern Economic Journal","JSTOR","https://www.jstor.org/stable/1060943","https://scholar.google.com/scholar?cites=5535272251646767021&as_sdt=2005&sciodt=0,5&hl=en",11,"2023-02-07 14:26:29","","","","",,,,,37,1.37,19,2,27,"… 1959:7-1989:12 period forecasted industrial production, unemployment, and other real … monetary policy was followed by increases in unemployment and declines in industrial production…","https://www.jstor.org/stable/pdf/1060943.pdf","https://scholar.google.com/scholar?q=related:rW97Jsk80UwJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+%22industrial+production%22&hl=en&as_sdt=0,5"
46,"Y Hsing","Effects of fiscal policy and monetary policy on the stock market in Poland",2013,"Economies","mdpi.com","https://www.mdpi.com/58874","https://scholar.google.com/scholar?cites=17761052554010052831&as_sdt=2005&sciodt=0,5&hl=en",12,"2023-02-07 14:26:29","","","","",,,,,46,4.60,46,1,10,"… analyze the impacts of fiscal policy, monetary policy and other … ; second, domestic industrial production has more effect on the … impact on the stock index than US industrial production. …","https://www.mdpi.com/2227-7099/1/3/19/pdf","https://scholar.google.com/scholar?q=related:30jQHjLve_YJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+%22industrial+production%22&hl=en&as_sdt=0,5"
7,"I Octaviani, MNR Al Arif","Islamic monetary policy and its impact on real sector",2018,"Trikonomika","journal.unpas.ac.id","https://www.journal.unpas.ac.id/index.php/trikonomika/article/view/1144","https://scholar.google.com/scholar?cites=8191384000075048161&as_sdt=2005&sciodt=0,5&hl=en",13,"2023-02-07 14:26:29","","","","",,,,,7,1.40,4,2,5,"… monetary policy affects the real sector in Indonesia. This research will use the industrial production … The purpose of this study is to examine the impact of Islamic monetary policy through …","https://www.journal.unpas.ac.id/index.php/trikonomika/article/download/1144/740","https://scholar.google.com/scholar?q=related:4aRKJ1mkrXEJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+%22industrial+production%22&hl=en&as_sdt=0,5"
99,"SB Carpenter, WM Rodgers III","The disparate labor market impacts of monetary policy",2004,"Journal of Policy Analysis and …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/pam.20048","https://scholar.google.com/scholar?cites=10889612336132036362&as_sdt=2005&sciodt=0,5&hl=en",14,"2023-02-07 14:26:29","","10.1002/pam.20048","","",,,,,99,5.21,50,2,19,"… to identify the effects of monetary policy, this paper explores the differential impact of policy on … We used industrial production instead of GDP and the CPI-U instead of the GDP deflator. …","https://onlinelibrary.wiley.com/doi/pdf/10.1002/pam.20048","https://scholar.google.com/scholar?q=related:CpfcXLmsH5cJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+%22industrial+production%22&hl=en&as_sdt=0,5"
35,"M Feldkircher, F Huber, ...","Measuring the effectiveness of US monetary policy during the COVID‐19 recession",2021,"Scottish journal of political …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/sjpe.12275","https://scholar.google.com/scholar?cites=5123372683081761758&as_sdt=2005&sciodt=0,5&hl=en",15,"2023-02-07 14:26:29","","10.1111/sjpe.12275","","",,,,,35,17.50,12,3,2,"… weekly measures of industrial production, inflation, and the unemployment rate. We then simulate the effects of expansionary monetary policy and assess its effects on the endogenous …","https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/sjpe.12275","https://scholar.google.com/scholar?q=related:3kMHe0_gGUcJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+%22industrial+production%22&hl=en&as_sdt=0,5"
27,"B Cambazoglu, SH Karaalp","The effect of monetary policy shock on employment and output: The Case of Turkey",2012,"Economics, Management and Financial …","ceeol.com","https://www.ceeol.com/search/article-detail?id=15414","https://scholar.google.com/scholar?cites=6071914971060777110&as_sdt=2005&sciodt=0,5&hl=en",16,"2023-02-07 14:26:29","","","","",,,,,27,2.45,14,2,11,"… Within this framework, money supply, total loans, employment rates and industrial production index monthly variables are analyzed for the period of 20052010 by using VAR method. …","https://www.academia.edu/download/42739533/The_Effect_of_Monetary_Policy_Shock_on_E20160216-24702-1q3wst.pdf","https://scholar.google.com/scholar?q=related:ljB07H7GQ1QJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+%22industrial+production%22&hl=en&as_sdt=0,5"
52,"F De Fiore","The transmission of monetary policy in Israel",1998,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=L4oYEAAAQBAJ&oi=fnd&pg=PA3&dq=effect+of+%22monetary+policy%22+on+%22industrial+production%22&ots=1L49SyxfnK&sig=YyOhAjZfJoDyYxODikTZCkIwS4E","https://scholar.google.com/scholar?cites=11973936511748922308&as_sdt=2005&sciodt=0,5&hl=en",17,"2023-02-07 14:26:29","BOOK","","","",,,,,52,2.08,52,1,25,"… To isolate the real effects of monetary policy, we examine how aggregate industrial production deviates from its “normal” behavior after each monetary shock. Since the …","https://www.elibrary.imf.org/openurl?genre=articlel&issn=1018-5941&volume=1998&issue=114&artnum=A001","https://scholar.google.com/scholar?q=related:xNvfGdH3K6YJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+%22industrial+production%22&hl=en&as_sdt=0,5"
38,"H Berument, NN Dincer","Measuring the effects of monetary policy for Turkey",2008,"Journal of Economic Cooperation","repository.bilkent.edu.tr","http://repository.bilkent.edu.tr/handle/11693/23250","https://scholar.google.com/scholar?cites=18405459202916886749&as_sdt=2005&sciodt=0,5&hl=en",18,"2023-02-07 14:26:29","","","","",,,,,38,2.53,19,2,15,"… Figure 10 reports the percentage of the variance of industrial production, prices, spread and money that are explained by the variability of spread for the first 18-day ahead forecast error …","http://repository.bilkent.edu.tr/bitstream/handle/11693/23250/bilkent-research-paper.pdf?sequence=1","https://scholar.google.com/scholar?q=related:3SjO9aBTbf8J:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+%22industrial+production%22&hl=en&as_sdt=0,5"
12,"I Pragidis, P Gogas, BM Tabak","Asymmetric effects of monetary policy in the US and Brazil",2013,"Available at SSRN 2364832","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2364832","https://scholar.google.com/scholar?cites=67435126227734538&as_sdt=2005&sciodt=0,5&hl=en",19,"2023-02-07 14:26:29","","","","",,,,,12,1.20,4,3,10,"… on the growth rate of real industrial production. We also find … the impact of unexpected positive and negative monetary policy shocks taking into account only contemporaneous effects (…","http://www.bcb.gov.br/pec/wps/ingl/wps340.pdf","https://scholar.google.com/scholar?q=related:ChAw2OOT7wAJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+%22industrial+production%22&hl=en&as_sdt=0,5"
14,"N Apergis","The role of housing market in the effectiveness of monetary policy over the Covid-19 era",2021,"Economics Letters","Elsevier","https://www.sciencedirect.com/science/article/pii/S0165176521000264","https://scholar.google.com/scholar?cites=14852565141495991976&as_sdt=2005&sciodt=0,5&hl=en",20,"2023-02-07 14:26:29","","","","",,,,,14,7.00,14,1,2,"… monetary policy leads to stronger industrial production, but the impact is stronger in the low house prices regimes (the Wald test suggests the presence of asymmetric effects between …","","https://scholar.google.com/scholar?q=related:qM43zk3pHs4J:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+%22industrial+production%22&hl=en&as_sdt=0,5"
12,"OMJ Laine","The effect of the ECB's conventional monetary policy on the real economy: FAVAR-approach",2020,"Empirical Economics","Springer","https://link.springer.com/article/10.1007/s00181-019-01739-9","https://scholar.google.com/scholar?cites=3985991380644438615&as_sdt=2005&sciodt=0,5&hl=en",21,"2023-02-07 14:26:29","HTML","10.1007/s00181-019-01739-9","","",,,,,12,4.00,12,1,3,"… ’s policy rate have affected unemployment rate and industrial production. The effect of monetary policy on unemployment rate and industrial production is estimated to be strong and …","https://link.springer.com/article/10.1007/s00181-019-01739-9","https://scholar.google.com/scholar?q=related:V6IUwQoWUTcJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+%22industrial+production%22&hl=en&as_sdt=0,5"
33,"WM Rodgers III","African American and white differences in the impacts of monetary policy on the duration of unemployment",2008,"American Economic Review","pubs.aeaweb.org","https://pubs.aeaweb.org/doi/pdf/10.1257/aer.98.2.382","https://scholar.google.com/scholar?cites=5215059983271944542&as_sdt=2005&sciodt=0,5&hl=en",22,"2023-02-07 14:26:29","","10.1257/aer.98.2.382","","",,,,,33,2.20,33,1,15,"… white distributions will have ripple effects, but the increase … industrial production, and labor market outcomes is common to unemployment duration. The months in which the peak effects …","https://www.jstor.org/stable/pdf/29730051.pdf","https://scholar.google.com/scholar?q=related:XmFHmWydX0gJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+%22industrial+production%22&hl=en&as_sdt=0,5"
0,"J Beckmann, RL Czudaj","Perceived monetary policy uncertainty",2023,"Journal of International Money and Finance","Elsevier","https://www.sciencedirect.com/science/article/pii/S0261560622001644","",23,"2023-02-07 14:26:29","","","","",,,,,0,0.00,0,2,1,"… attention affects the macroeconomic effects of monetary policy … effects on stock returns, the growth of industrial production, … that monetary policy uncertainty tends to have negative effects …","https://mpra.ub.uni-muenchen.de/114964/1/MPRA_paper_114964.pdf","https://scholar.google.com/scholar?q=related:YD5E4MS5LPsJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+%22industrial+production%22&hl=en&as_sdt=0,5"
15,"M Kilinc, C Tunc","The asymmetric effects of monetary policy on economic activity in Turkey",2019,"Structural Change and Economic Dynamics","Elsevier","https://www.sciencedirect.com/science/article/pii/S0954349X17301418","https://scholar.google.com/scholar?cites=8059819833339976477&as_sdt=2005&sciodt=0,5&hl=en",24,"2023-02-07 14:26:29","","","","",,,,,15,3.75,8,2,4,"… We use quarterly data for the gross domestic product (GDP) and industrial production along … the monetary policy shocks have stronger effects on both the GDP, industrial production and …","https://mpra.ub.uni-muenchen.de/72688/1/MPRA_paper_72688.pdf","https://scholar.google.com/scholar?q=related:HZvgh2872m8J:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+%22industrial+production%22&hl=en&as_sdt=0,5"
1347,"W Thorbecke","On stock market returns and monetary policy",1997,"The Journal of Finance","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1540-6261.1997.tb04816.x","https://scholar.google.com/scholar?cites=5864830372708698625&as_sdt=2005&sciodt=0,5&hl=en",25,"2023-02-07 14:26:29","","10.1111/j.1540-6261.1997.tb04816.x","","",,,,,1347,51.81,1347,1,26,"… , industrial production, and other real variables well over the 1959: 7–1989:12 period. This is consistent with the hypothesis that monetary policy exerts an important effect on real …","https://onlinelibrary.wiley.com/doi/pdf/10.1111/j.1540-6261.1997.tb04816.x","https://scholar.google.com/scholar?q=related:AUo5mSYQZFEJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+%22industrial+production%22&hl=en&as_sdt=0,5"
543,"L Aguiar-Conraria, N Azevedo, MJ Soares","Using wavelets to decompose the time–frequency effects of monetary policy",2008,"Physica A: Statistical …","Elsevier","https://www.sciencedirect.com/science/article/pii/S037843710800040X","https://scholar.google.com/scholar?cites=9730409480854711231&as_sdt=2005&sciodt=0,5&hl=en",26,"2023-02-07 14:26:29","HTML","","","",,,,,543,36.20,181,3,15,"… monetary policy variables (money aggregates and interest rates) and macroeconomic variables (industrial production and … interest rates were reacting to industrial production, in the 2–4 …","https://www.sciencedirect.com/science/article/pii/S037843710800040X","https://scholar.google.com/scholar?q=related:vytwcd5bCYcJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+%22industrial+production%22&hl=en&as_sdt=0,5"
3,"M Dritsaki, C Dritsaki","Long-Run Stability of Money Demand and Monetary Policy: The Case of South Korea",2022,"Asian Economic and Financial Review","archive.aessweb.com","https://archive.aessweb.com/index.php/5002/article/view/4482","https://scholar.google.com/scholar?cites=2787620759430176180&as_sdt=2005&sciodt=0,5&hl=en",27,"2023-02-07 14:26:29","","","","",,,,,3,3.00,2,2,1,"… the elasticity of long-run industrial production to real money is … , causal relationship from industrial production to M1 and a bi-… industrial production and interest rate to M3 in both models. …","https://archive.aessweb.com/index.php/5002/article/download/4482/6888","https://scholar.google.com/scholar?q=related:tB1Xrk-eryYJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+%22industrial+production%22&hl=en&as_sdt=0,5"
1,"A Pandey, J Shettigar","Relationship Between Monetary Policy and Industrial Production in India",2017,"Current Issues in Economics and Finance","Springer","https://link.springer.com/chapter/10.1007/978-981-10-5810-3_3","https://scholar.google.com/scholar?cites=12837951893885223539&as_sdt=2005&sciodt=0,5&hl=en",28,"2023-02-07 14:26:29","","10.1007/978-981-10-5810-3_3","","",,,,,1,0.17,1,2,6,"… The ultimate objective of monetary policy initiatives is to impact interest rate … industrial production. Attempt has been made to find out the monetary policy’s impact on industrial production…","https://www.researchgate.net/profile/Amrendra-Pandey-2/publication/322459067_Relationship_Between_Monetary_Policy_and_Industrial_Production_in_India/links/5e79e5c24585158bd501cffe/Relationship-Between-Monetary-Policy-and-Industrial-Production-in-India.pdf","https://scholar.google.com/scholar?q=related:cwKVpjqRKbIJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+%22industrial+production%22&hl=en&as_sdt=0,5"
30,"F Jawadi, RM Sousa, R Traverso","On the macroeconomic and wealth effects of unconventional monetary policy",2017,"Macroeconomic Dynamics","cambridge.org","https://www.cambridge.org/core/journals/macroeconomic-dynamics/article/on-the-macroeconomic-and-wealth-effects-of-unconventional-monetary-policy/A31D90ED61270F0A1CB4326DAAD805F1","https://scholar.google.com/scholar?cites=3402239504066385348&as_sdt=2005&sciodt=0,5&hl=en",29,"2023-02-07 14:26:29","","","","",,,,,30,5.00,10,3,6,"… effect of a positive shock to the growth rate of the central bank reserves on the industrial production … that it will have a positive effect on the industrial production. A similar response can …","https://www.cambridge.org/core/services/aop-cambridge-core/content/view/A31D90ED61270F0A1CB4326DAAD805F1/S1365100515000292a.pdf/on_the_macroeconomic_and_wealth_effects_of_unconventional_monetary_policy.pdf","https://scholar.google.com/scholar?q=related:xJWtmM0uNy8J:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+%22industrial+production%22&hl=en&as_sdt=0,5"
600,"DB Gordon, EM Leeper","The dynamic impacts of monetary policy: an exercise in tentative identification",1994,"Journal of Political Economy","journals.uchicago.edu","https://www.journals.uchicago.edu/doi/abs/10.1086/261969","https://scholar.google.com/scholar?cites=1370534693331096142&as_sdt=2005&sciodt=0,5&hl=en",30,"2023-02-07 14:26:29","","10.1086/261969","","",,,,,600,20.69,300,2,29,"… Total reserves, the price level, industrial production, and commodity prices are converted to logarithms, and the interest rates and unemployment enter as percentages. The data are …","https://www.jstor.org/stable/pdf/2138785.pdf","https://scholar.google.com/scholar?q=related:TlJZzAoeBRMJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+%22industrial+production%22&hl=en&as_sdt=0,5"
192,"B Hayo, B Uhlenbrock","Industry effects of monetary policy in Germany",2000,"","Springer","https://link.springer.com/chapter/10.1007/978-1-4757-6390-4_5","https://scholar.google.com/scholar?cites=2449768764574281612&as_sdt=2005&sciodt=0,5&hl=en",31,"2023-02-07 14:26:29","BOOK","10.1007/978-1-4757-6390-4_5","","",,,,,192,8.35,96,2,23,"… As the interval for the ov·.~rall negative effect of an interest rate shock on industrial production was not• .. :d to be between 12 and 32 months, we can infer that some industries react …","https://www.econstor.eu/bitstream/10419/39583/1/303028025.pdf","https://scholar.google.com/scholar?q=related:jC9MQrZT_yEJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+%22industrial+production%22&hl=en&as_sdt=0,5"
24,"CJ Rodríguez-Fuentes, D Padrón-Marrero","Industry effects of monetary policy in Spain",2008,"Regional Studies","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/00343400701291583","https://scholar.google.com/scholar?cites=7606421882536706875&as_sdt=2005&sciodt=0,5&hl=en",32,"2023-02-07 14:26:29","","10.1080/00343400701291583","","",,,,,24,1.60,12,2,15,"… where ipi i,t is monthly growth rate of the industrial production index (IPI) of branch i; shock t – 1 is the accumulated monetary policy shock estimated previously (VAR- and RF-shock); …","https://www.tandfonline.com/doi/pdf/10.1080/00343400701291583","https://scholar.google.com/scholar?q=related:O8Nb0GZwj2kJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+%22industrial+production%22&hl=en&as_sdt=0,5"
129,"H Berument","Measuring monetary policy for a small open economy: Turkey",2007,"Journal of Macroeconomics","Elsevier","https://www.sciencedirect.com/science/article/pii/S0164070407000122","https://scholar.google.com/scholar?cites=1983570571286641055&as_sdt=2005&sciodt=0,5&hl=en",33,"2023-02-07 14:26:29","","","","",,,,,129,8.06,129,1,16,"… sector rather than industrial production. The results are … industrial production is taken as an income measure. Hence, the specification used in this paper to identify the monetary policy …","http://repository.bilkent.edu.tr/bitstream/handle/11693/11573/10.1016-j.jmacro.2006.02.001.pdf?sequence=1","https://scholar.google.com/scholar?q=related:n3l12OwOhxsJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+%22industrial+production%22&hl=en&as_sdt=0,5"
22,"AC Prices","Monetary policy",1996,"","naldc.nal.usda.gov","https://naldc.nal.usda.gov/download/CAT10408628/pdf","https://scholar.google.com/scholar?cites=15917577024925268389&as_sdt=2005&sciodt=0,5&hl=en",34,"2023-02-07 14:26:29","PDF","","","",,,,,22,0.81,22,1,27,"… The index of industrial production is available monthly, but it may not serve as a good proxy for the real activity component of money demand. Data on commodity stocks are also …","https://naldc.nal.usda.gov/download/CAT10408628/pdf","https://scholar.google.com/scholar?q=related:pfmWH_iX5twJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+%22industrial+production%22&hl=en&as_sdt=0,5"
33,"V Cocriş, A Elena Nucu","Monetary policy and financial stability: empirical evidence from Central and Eastern European countries",2013,"Baltic journal of economics","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/1406099X.2013.10840527","https://scholar.google.com/scholar?cites=726405460199410892&as_sdt=2005&sciodt=0,5&hl=en",35,"2023-02-07 14:26:29","","10.1080/1406099X.2013.10840527","","",,,,,33,3.30,17,2,10,"… with the focus on effectiveness of monetary policy in affecting some financial stability indicators, in … , we analyze the impact of short-term interest rates upon industrial production, loan to …","https://www.tandfonline.com/doi/pdf/10.1080/1406099X.2013.10840527","https://scholar.google.com/scholar?q=related:zAwX2uq1FAoJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+%22industrial+production%22&hl=en&as_sdt=0,5"
2869,"CA Sims","Interpreting the macroeconomic time series facts: The effects of monetary policy",1992,"European economic review","Elsevier","https://www.sciencedirect.com/science/article/pii/001429219290041T","https://scholar.google.com/scholar?cites=7553593227000031221&as_sdt=2005&sciodt=0,5&hl=en",36,"2023-02-07 14:26:29","","","","",,,,,2869,92.55,2869,1,31,"… the conflicting views on the effects of monetary policy are consistent with this quantitative … the RBC view and the view that monetary policy is clearly important is weaker than proponents …","https://www.sciencedirect.com/science/article/pii/001429219290041T/pdf?md5=ae8cec94f361116d00fa8a957719624d&pid=1-s2.0-001429219290041T-main.pdf","https://scholar.google.com/scholar?q=related:9Sci8QTB02gJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+%22industrial+production%22&hl=en&as_sdt=0,5"
104,"G Sofianos, P Wachtel, A Melnik","Loan commitments and monetary policy∗",1990,"Journal of Banking &Finance","Elsevier","https://www.sciencedirect.com/science/article/pii/037842669090070I","https://scholar.google.com/scholar?cites=1837108373675933801&as_sdt=2005&sciodt=0,5&hl=en",37,"2023-02-07 14:26:29","","","","",,,,,104,3.15,35,3,33,"… for the transmission of monetary policy is closed off by … changes in monetary policy have a different effect on business … three models in table 2 with industrial production (ZP) added. …","https://www.nber.org/system/files/working_papers/w2232/w2232.pdf","https://scholar.google.com/scholar?q=related:aYDZGlW4fhkJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+%22industrial+production%22&hl=en&as_sdt=0,5"
