Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
5,"S Siami‐Namini, C Lyford, ...","The effects of monetary policy shocks on income inequality across US states",2020,"Economic Papers: A …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/1759-3441.12279","https://scholar.google.com/scholar?cites=11321844872325526331&as_sdt=2005&sciodt=0,5&hl=en",26,"2023-02-09 13:16:09","","10.1111/1759-3441.12279","","",,,,,5,1.67,2,3,3,"… effects of contractionary monetary policy shocks on income inequality through interest rate and consumer price index (CPI) … individual fixed effect model show that CPI inflation positively …","","https://scholar.google.com/scholar?q=related:O3MK-exFH50J:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+the+cpi&hl=en&as_sdt=0,5"
2,"M Pedemonte, JD Herreño","The Geographic Effects of Monetary Policy",2022,"","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4107890","https://scholar.google.com/scholar?cites=2684738567296364159&as_sdt=2005&sciodt=0,5&hl=en",27,"2023-02-09 13:16:09","","","","",,,,,2,2.00,1,2,1,"… We use consumer price index (CPI) data for 28 city … the effects of a monetary policy shock using local projections and a decomposition into an average effect and a heterogeneous effect …","https://www.clevelandfed.org/-/media/project/clevelandfedtenant/clevelandfedsite/publications/working-papers/2022/wp-2215-the-geographic-effects-of-monetary-policy-pdf.pdf","https://scholar.google.com/scholar?q=related:f659qoAbQiUJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+the+cpi&hl=en&as_sdt=0,5"
67,"T Alam, M Waheed","Sectoral effects of monetary policy: Evidence from Pakistan",2006,"The Pakistan Development Review","JSTOR","https://www.jstor.org/stable/41260671","https://scholar.google.com/scholar?cites=17573040598889551528&as_sdt=2005&sciodt=0,5&hl=en",28,"2023-02-09 13:16:09","","","","",,,,,67,3.94,34,2,17,"… : the le of output, the level of prices, and a monetary policy indicator.6 The price level represented by the consumer price index. In the context of Pakistan, there is no gene consensus …","http://thepdr.pk/index.php/pdr/article/download/2150/3378","https://scholar.google.com/scholar?q=related:qFZUmFH73_MJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+the+cpi&hl=en&as_sdt=0,5"
23,"K Munir, A Qayyum","Measuring the effects of monetary policy in Pakistan: a factor-augmented vector autoregressive approach",2014,"Empirical Economics","Springer","https://link.springer.com/article/10.1007/s00181-013-0702-9","https://scholar.google.com/scholar?cites=12893322562046978645&as_sdt=2005&sciodt=0,5&hl=en",29,"2023-02-09 13:16:09","","10.1007/s00181-013-0702-9","","",,,,,23,2.56,12,2,9,"… This paper examines the effects of monetary policy on … FAVAR model explains the effects of monetary policy which are consistent … mechanism of monetary policy is much faster in CPI as …","https://mpra.ub.uni-muenchen.de/35976/2/MPRA_paper_35976.pdf","https://scholar.google.com/scholar?q=related:VepW9Y5I7rIJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+the+cpi&hl=en&as_sdt=0,5"
23,"P Dua","Monetary policy framework in India",2020,"Indian Economic Review","Springer","https://link.springer.com/article/10.1007/s41775-020-00085-3","https://scholar.google.com/scholar?cites=18210333205304781441&as_sdt=2005&sciodt=0,5&hl=en",30,"2023-02-09 13:16:09","HTML","10.1007/s41775-020-00085-3","","",,,,,23,7.67,23,1,3,"… With this step towards modernization of the monetary policy process, India joined the set of … targeting as their monetary policy framework. The Consumer Price Index (CPI combined) …","https://link.springer.com/article/10.1007/s41775-020-00085-3","https://scholar.google.com/scholar?q=related:gSqxV5EZuPwJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+the+cpi&hl=en&as_sdt=0,5"
73,"J Cravino, T Lan, AA Levchenko","Price stickiness along the income distribution and the effects of monetary policy",2020,"Journal of Monetary Economics","Elsevier","https://www.sciencedirect.com/science/article/pii/S0304393218305956","https://scholar.google.com/scholar?cites=6338160290064800317&as_sdt=2005&sciodt=0,5&hl=en",31,"2023-02-09 13:16:09","","","","",,,,,73,24.33,24,3,3,"… We now present evidence that monetary policy shocks indeed lead to smaller CPI changes for households at the top of the income distribution relative to the middle. Our baseline …","https://www.sciencedirect.com/science/article/am/pii/S0304393218305956","https://scholar.google.com/scholar?q=related:PZrM6jOr9VcJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+the+cpi&hl=en&as_sdt=0,5"
23,"BK Bhoi, AK Mitra, JB Singh, ...","Effectiveness of alternative channels of monetary policy transmission: some evidence for India",2017,"… and Finance in …","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/17520843.2016.1188837","https://scholar.google.com/scholar?cites=15782393239257116087&as_sdt=2005&sciodt=0,5&hl=en",32,"2023-02-09 13:16:09","","10.1080/17520843.2016.1188837","","",,,,,23,3.83,6,4,6,"… importance of alternative channels of monetary policy transmission. We have, for the first time, studied the impact of monetary policy on consumer price index (CPI) inflation. In response …","https://www.researchgate.net/profile/Barendra-Bhoi-3/publication/303850809_Effectiveness_of_alternative_channels_of_monetary_policy_transmission_some_evidence_for_India/links/590d7293458515978183237e/Effectiveness-of-alternative-channels-of-monetary-policy-transmission-some-evidence-for-India.pdf","https://scholar.google.com/scholar?q=related:t21ySwhTBtsJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+the+cpi&hl=en&as_sdt=0,5"
5,"K Munir","Dynamic effects of monetary policy on output and prices in Pakistan: a disaggregate analysis",2018,"Journal of the Asia Pacific Economy","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/13547860.2017.1354517","https://scholar.google.com/scholar?cites=3955201196178820573&as_sdt=2005&sciodt=0,5&hl=en",33,"2023-02-09 13:16:09","","10.1080/13547860.2017.1354517","","",,,,,5,1.00,5,1,5,"… A tight monetary policy leads towards decline in consumer price index (CPI) and wholesale … Figure 2 shows that with a positive shock in monetary policy CPI: General does not show …","https://www.tandfonline.com/doi/pdf/10.1080/13547860.2017.1354517?needAccess=true&role=button","https://scholar.google.com/scholar?q=related:3U1wSYiy4zYJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+the+cpi&hl=en&as_sdt=0,5"
408,"S Miranda-Agrippino, G Ricco","The transmission of monetary policy shocks",2021,"American Economic Journal …","aeaweb.org","https://www.aeaweb.org/doi/10.1257/mac.20180124","https://scholar.google.com/scholar?cites=16219217486918707828&as_sdt=2005&sciodt=0,5&hl=en",34,"2023-02-09 13:16:09","","10.1257/mac.20180124","","",,,,,408,204.00,204,2,2,"… Wages decline in a sluggish fashion, but the effect is estimated with large uncertainty. Conversely, the contraction in prices, whether measured using the CPI index or the personal con…","https://ageconsearch.umn.edu/record/269310/files/twerp_1136_ricco.pdf","https://scholar.google.com/scholar?q=related:dOqXCl88FuEJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+the+cpi&hl=en&as_sdt=0,5"
197,"MH Ibrahim","Sectoral effects of monetary policy: evidence from Malaysia",2005,"Asian Economic Journal","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1467-8381.2005.00205.x","https://scholar.google.com/scholar?cites=254741382559495071&as_sdt=2005&sciodt=0,5&hl=en",35,"2023-02-09 13:16:09","","10.1111/j.1467-8381.2005.00205.x","","",,,,,197,10.94,197,1,18,"… The price level is represented by the consumer price index (CPI). In the Malaysian context, there is basically no published literature discussing what should be used as a …","https://www.academia.edu/download/78509243/j.1467-8381.2005.00205.x20220111-30003-13sd3ul.pdf","https://scholar.google.com/scholar?q=related:n_MMEfAFiQMJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+the+cpi&hl=en&as_sdt=0,5"
42,"MCG Tsangarides","Monetary policy transmission in Mauritius using a VAR analysis",2010,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=JI4YEAAAQBAJ&oi=fnd&pg=PA3&dq=effect+of+%22monetary+policy%22+on+the+cpi&ots=73EZh8JoTr&sig=S9ACFL9qQgInaFtY9nqdYCFpVBs","https://scholar.google.com/scholar?cites=476814659578547061&as_sdt=2005&sciodt=0,5&hl=en",36,"2023-02-09 13:16:09","BOOK","","","",,,,,42,3.23,42,1,13,"… of monetary policy in Mauritius using a VAR framework. Following the literature, we start by including the headline consumer price index (CPI… models used for monetary policy—such as …","https://www.elibrary.imf.org/openurl?genre=articlel&issn=1018-5941&volume=2010&issue=036&artnum=A001","https://scholar.google.com/scholar?q=related:dcvgF2j8nQYJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+the+cpi&hl=en&as_sdt=0,5"
1433,"EM Leeper, CA Sims, T Zha, RE Hall, ...","What does monetary policy do?",1996,"Brookings papers on …","JSTOR","https://www.jstor.org/stable/2534619","https://scholar.google.com/scholar?cites=15712931710299490989&as_sdt=2005&sciodt=0,5&hl=en",37,"2023-02-09 13:16:09","","","","",,,,,1433,53.07,287,5,27,"… Nonetheless, much of the previous empirical research on the effects of monetary policy uses methods that fit within this general framework. In this section we describe the framework, …","http://pages.stern.nyu.edu/~dbackus/Identification/VARs/LeeperSimsZha_money_BPEA_96.pdf","https://scholar.google.com/scholar?q=related:rUpfzCOMD9oJ:scholar.google.com/&scioq=effect+of+%22monetary+policy%22+on+the+cpi&hl=en&as_sdt=0,5"
