"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"C66RRJ3W","journalArticle","2008","Kubo, Akihiro","Macroeconomic impact of monetary policy shocks: Evidence from recent experience in Thailand","Journal of Asian Economics","","1049-0078","10.1016/j.asieco.2007.12.013","https://www.sciencedirect.com/science/article/pii/S1049007807001686","This paper investigates the monetary transmission mechanism in Thailand, employing a VAR approach. It is found that the Bank of Thailand has leverage over the real interest rate in the short run due to inflation inertia. It is also found that the Thai monetary transmission mechanism has important international dimensions. More specifically, monetary contraction has stronger negative effects on import demand in the short run even though import prices fall.","2008-02-01","2023-03-14 16:38:49","2023-03-14 16:38:49","2023-03-14 16:38:49","83-91","","1","19","","Journal of Asian Economics","Macroeconomic impact of monetary policy shocks","","","","","","","en","","","","","ScienceDirect","","","","C:\Users\Enzinger\Zotero\storage\ZI8F5A6D\Kubo - 2008 - Macroeconomic impact of monetary policy shocks Ev.pdf; C:\Users\Enzinger\Zotero\storage\AHF3JF39\S1049007807001686.html","","","Credit channel; Monetary policy shocks; Thailand; Trade balance","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QGCTIERM","journalArticle","2007","Lungu, Mark","Is There a Bank Lending Channel in Southern African Banking Systems?","African Development Review","","1467-8268","10.1111/j.1467-8268.2007.00170.x","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1467-8268.2007.00170.x","Abstract: Macroeconomic models currently used by policymakers generally assume that the functioning of financial markets can be fully summarized by financial prices, because the Modigliani and Miller (1958) theorem holds. However, the assumption that this theorem holds is questionable. This paper argues that there are frictions in the market which traditional models based on the Modigliani and Miller theorem fail to take into account in explaining how monetary policy and other shocks are transmitted to the economy and points to new directions. A comprehensive macroeconomic model should incorporate financial market interactions to enhance the understanding of the transmission mechanisms of monetary policy and other shocks. If market dynamics are not taken into account, macroeconomic models used by policymakers may point to wrong policy choices. Motivated by the lack of assessment of the recently launched financial reforms, deregulation, consolidations, financial innovations and joint payment systems, the paper assesses the process of monetary transmission mechanism by investigating evidence of a bank lending channel in SADC during the period 1990–2006 using data from the banking sector. Data from a panel of banks is used to identify shifts in the loan supply curve in response to changes in monetary policy using a vector autoregression (VAR) model. Although the results are mixed the paper generally reports the existence of a bank-lending channel in all SADC countries in the sample. The take-off point for monetary policy effects differs from one country to another.","2007","2023-03-14 16:39:53","2023-03-14 16:39:53","2023-03-14 16:39:53","432-468","","3","19","","","","","","","","","","en","","","","","Wiley Online Library","","_eprint: https://onlinelibrary.wiley.com/doi/pdf/10.1111/j.1467-8268.2007.00170.x","","C:\Users\Enzinger\Zotero\storage\IQLQ6ERT\Lungu - 2007 - Is There a Bank Lending Channel in Southern Africa.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"49XBD2IH","journalArticle","2012","Mallick, Sushanta K.; Sousa, Ricardo M.","REAL EFFECTS OF MONETARY POLICY IN LARGE EMERGING ECONOMIES","Macroeconomic Dynamics","","1469-8056, 1365-1005","10.1017/S1365100511000319","https://www.cambridge.org/core/journals/macroeconomic-dynamics/article/abs/real-effects-of-monetary-policy-in-large-emerging-economies/F7C2A5A8180F2EFBD5366DAB87068F72","This paper provides evidence on monetary policy transmission for five key emerging market economies: Brazil, Russia, India, China, and South Africa. Monetary policy (interest rate) shocks are identified using modern Bayesian methods along with the more recent sign restrictions approach. We find that contractionary monetary policy has a strong and negative effect on output. We also show that such contractionary monetary policy shocks do tend to stabilize inflation in these countries in the short term, while producing a strongly persistent negative effect on real equity prices. Overall, the impulse responses are robust to the alternative identification procedures.","2012-09","2023-03-14 16:39:58","2023-03-14 16:39:58","2023-03-14 16:39:58","190-212","","S2","16","","","","","","","","","","en","","","","","Cambridge University Press","","Publisher: Cambridge University Press","","","","","BVAR; Emerging Markets; Monetary Policy; Sign Restrictions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HYUIPEPM","journalArticle","2003","Minella, André","Monetary policy and inflation in Brazil (1975-2000): a VAR estimation","Revista Brasileira de Economia","","0034-7140, 1806-9134","10.1590/S0034-71402003000300005","http://www.scielo.br/j/rbe/a/NtZfFrtgFz3m5n34wrhtDPH/?lang=en","This paper investigates monetary policy and basic macroeconomic relationships involving output, inflation rate, interest rate, and money in Brazil. Based on a vector autoregressive (VAR) estimation, it compares three different periods: moderately-increasing inflation (1975-1985), high inflation (1985-1994), and low inflation (1994-2000). The main results are the following: monetary policy shocks have significant effects on output; monetary policy shocks do not induce a reduction in the inflation rate in the first two periods, but there are indications that they have gained power to affect prices after the Real Plan was launched; monetary policy does not usually respond rapidly or actively to inflation-rate and output innovations; in the recent period, the interest rate responds intensely to financial crises; positive interest-rate shocks are accompanied by a decline in money in all the three periods; the degree of inflation persistence is substantially lower in the recent period.","2003-09","2023-03-14 16:40:05","2023-03-14 16:40:05","2023-03-14 16:40:05","605-635","","","57","","Rev. Bras. Econ.","Monetary policy and inflation in Brazil (1975-2000)","","","","","","","en","","","","","SciELO","","Publisher: Fundação Getúlio Vargas","","C:\Users\Enzinger\Zotero\storage\JHRFLJPB\Minella - 2003 - Monetary policy and inflation in Brazil (1975-2000.pdf","","","Brazil; inflation; interest rate; monetary policy; money","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZE4RLQ76","journalArticle","2011","Ngalawa, Harold; Viegi, Nicola","Dynamic Effects of Monetary Policy Shocks in Malawi","South African Journal of Economics","","1813-6982","10.1111/j.1813-6982.2011.01284.x","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1813-6982.2011.01284.x","This paper sets out to investigate the process through which monetary policy affects economic activity in Malawi. Using innovation accounting in a structural vector autoregressive model, it is established that monetary authorities in Malawi employ hybrid operating procedures and pursue both price stability and high growth and employment objectives. Two operating targets of monetary policy are identified, viz., bank rate and reserve money, and it is demonstrated that the former is a more effective measure of monetary policy than the latter. The study also illustrates that bank lending, exchange rates and aggregate money supply contain important additional information in the transmission process of monetary policy shocks in Malawi. Furthermore, it is shown that the floatation of the Malawi Kwacha in February 1994 had considerable effects on the country's monetary transmission process. In the post-1994 period, the role of exchange rates became more conspicuous than before although its impact was weakened, and the importance of aggregate money supply and bank lending in transmitting monetary policy impulses was enhanced. Overall, the monetary transmission process evolved from a weak, blurred process to a somewhat strong, less ambiguous mechanism.","2011","2023-03-14 16:40:12","2023-03-14 16:40:12","2023-03-14 16:40:12","224-250","","3","79","","","","","","","","","","en","","","","","Wiley Online Library","","_eprint: https://onlinelibrary.wiley.com/doi/pdf/10.1111/j.1813-6982.2011.01284.x","","C:\Users\Enzinger\Zotero\storage\ZQ4DV439\Ngalawa und Viegi - 2011 - Dynamic Effects of Monetary Policy Shocks in Malaw.pdf","","","E52; E58; Monetary policy; monetary transmission; structural VARs","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AV4RDBP2","journalArticle","2013","Ono, Shigeki","The effects of foreign exchange and monetary policies in Russia","Economic Systems","","0939-3625","10.1016/j.ecosys.2013.03.003","https://www.sciencedirect.com/science/article/pii/S0939362513000757","This paper examines the effects of Russian foreign exchange and monetary policies under conditions of abundant natural resources during the period 1999–2011 using structural VAR models. The results suggest that monetary policy shocks, which are identified as money supply disturbances, have a persistent effect on real output, and more than half of the volatility in real output can be explained by changes in the money supply. Furthermore, the analysis reveals that stock prices are a more significant transmission channel of monetary policy than bank loans.","2013-12-01","2023-03-14 16:40:20","2023-03-14 16:40:20","2023-03-14 16:40:20","522-541","","4","37","","Economic Systems","","","","","","","","en","","","","","ScienceDirect","","","","C:\Users\Enzinger\Zotero\storage\KLMMHQJN\Ono - 2013 - The effects of foreign exchange and monetary polic.pdf","","","Monetary policy; Natural resources; Russia; Structural VAR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WGEF5GD3","journalArticle","2005","Starr, Martha A.","Does money matter in the CIS? Effects of monetary policy on output and prices","Journal of Comparative Economics","","0147-5967","10.1016/j.jce.2005.05.006","https://www.sciencedirect.com/science/article/pii/S0147596705000466","In large industrial economies, changes in monetary policy affect real economic activity in the short run but only prices in the long run. In transition economies, the question of whether monetary-policy variables affect output in the short run is open. In this paper, we examine the real effects of monetary policy in Russia, Ukraine, Belarus, and Kazakhstan using time-series methods. We find mixed evidence that money matters in these countries, although the effects are greater in Russia. Hence, we conclude that activist monetary policy will have only a limited scope in these countries in the near term. Journal of Comparative Economics 33 (3) (2005) 441–461.","2005-09-01","2023-03-14 16:40:42","2023-03-14 16:40:42","2023-03-14 16:40:42","441-461","","3","33","","Journal of Comparative Economics","Does money matter in the CIS?","Symposium: Monetary and Exchange Rate Policies in the CIS Countries: Between the EU and Russia","","","","","","en","","","","","ScienceDirect","","","","C:\Users\Enzinger\Zotero\storage\8ZGB7X37\Starr - 2005 - Does money matter in the CIS Effects of monetary .pdf","","","CIS; Monetary policy; Output effects; Transition economies","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"N9WDZUEH","journalArticle","2014","de Waal, Annari; van Eyden, Reneé","Monetary policy and inflation in South Africa: A VECM augmented with foreign variables","South African Journal of Economics","","1813-6982","10.1111/saje.12027","https://onlinelibrary.wiley.com/doi/abs/10.1111/saje.12027","We develop a structural cointegrated vector autoregressive (VAR) model with weakly exogenous foreign variables, known as an augmented VECM or VECX*, suitable for a small open economy like South Africa. This model is novel for South Africa in two ways: it is the first VECX* developed to analyse monetary policy and the first model that uses time-varying trade weights to create the foreign series. We impose three significant long-run relations (augmented purchasing power parity, uncovered interest parity and Fisher parity) to investigate the effect of a monetary policy shock on inflation. The results suggest the effective transmission of monetary policy.","2014","2023-03-14 16:42:00","2023-03-14 16:42:00","2023-03-14 16:42:00","117-140","","1","82","","","Monetary policy and inflation in South Africa","","","","","","","en","","","","","Wiley Online Library","","_eprint: https://onlinelibrary.wiley.com/doi/pdf/10.1111/saje.12027","","C:\Users\Enzinger\Zotero\storage\LIPCBPJA\de Waal und van Eyden - 2014 - Monetary policy and inflation in South Africa A V.pdf","","","augmented VECM; C50; E52; monetary policy; South Africa; structural cointegrated vector autoregressive model; VECX*","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IFB2VHPI","journalArticle","2009","Elbourne, Adam; de Haan, Jakob","Modeling Monetary Policy Transmission in Acceding Countries: Vector Autoregression Versus Structural Vector Autoregression","Emerging Markets Finance and Trade","","1540-496X","10.2753/REE1540-496X450201","https://doi.org/10.2753/REE1540-496X450201","Using the vector autoregressive methodology, we present estimates of monetary transmission for five new EU member countries in Central and Eastern Europe with more or less flexible exchange rates. We select sample periods to estimate over the longest possible period that can be considered as a single monetary policy regime. To identify the vector autoregression (VAR), structural restrictions and the widely used Cholesky ordering are employed. We conclude that the structural VAR yields much better results. Fewer countries suffer from a price puzzle (i.e., an increase in prices following a monetary contraction). Our results also indicate that there are substantial differences in monetary transmission across the countries in our sample.","2009-03-01","2023-03-14 16:42:10","2023-03-14 16:42:10","2023-03-14 16:42:10","4-20","","2","45","","","Modeling Monetary Policy Transmission in Acceding Countries","","","","","","","","","","","","Taylor and Francis+NEJM","","Publisher: Routledge _eprint: https://doi.org/10.2753/REE1540-496X450201","","","","","monetary transmission; transition countries; vector autoregression","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AY4MH725","journalArticle","2006","Elbourne, Adam; de Haan, Jakob","Financial structure and monetary policy transmission in transition countries","Journal of Comparative Economics","","0147-5967","10.1016/j.jce.2005.11.004","https://www.sciencedirect.com/science/article/pii/S0147596705000880","Using the structural vector autoregressive methodology, we present estimates of monetary transmission for the new and future EU member countries in Central and Eastern Europe. Unlike most previous research we include ten transition countries. We examine to what extent monetary transmission in these countries is related to financial structure indicators, using an approach similar to that used by Cecchetti [Cecchetti, Stephen G., 1999. Legal structure, financial structure, and the monetary policy transmission mechanism. Federal Reserve Bank of New York Economic Policy Review 5 (2), 9–28] to investigate this issue for eleven old EU member countries. Unlike Cecchetti's results for the old EU member countries, we find little evidence of any link between financial structure indicators and monetary policy for these ten accession countries. Journal of Comparative Economics 34 (1) (2006) 1–23.","2006-03-01","2023-03-14 16:42:17","2023-03-14 16:42:17","2023-03-14 16:42:17","1-23","","1","34","","Journal of Comparative Economics","","","","","","","","en","","","","","ScienceDirect","","","","C:\Users\Enzinger\Zotero\storage\8WHB6NFA\Elbourne und de Haan - 2006 - Financial structure and monetary policy transmissi.pdf","","","Financial structure; Monetary transmission; Transition countries","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"L5AI6U2X","journalArticle","2003","Disyatat, Piti; Vongsinsirikul, Pinnarat","Monetary policy and the transmission mechanism in Thailand","Journal of Asian Economics","","1049-0078","10.1016/S1049-0078(03)00034-4","https://www.sciencedirect.com/science/article/pii/S1049007803000344","This paper studies the monetary transmission mechanism in Thailand. It examines the degree of pass-through from money market rates to retail rates, attempts to quantify the lags associated with monetary policy shocks, and investigates the channels through which these shocks are propagated. The empirical results point to a transmission mechanism in which investment is particularly sensitive to monetary shocks and banks act as an important conduit for monetary policy to real activity. They also suggest, however, that problems in the corporate and banking sectors may have undermined the monetary transmission mechanism over the last few years.","2003-06-01","2023-03-14 16:42:21","2023-03-14 16:42:21","2023-03-14 16:42:21","389-418","","3","14","","Journal of Asian Economics","","","","","","","","en","","","","","ScienceDirect","","","","C:\Users\Enzinger\Zotero\storage\TQ4MPINY\Disyatat und Vongsinsirikul - 2003 - Monetary policy and the transmission mechanism in .pdf","","","Interest rate pass-through; Monetary policy; Transmission mechanism","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
